type_id,name,daily_upd,daily_creat,update_pct
4294,Triage Module II,   38.63,    4.75,  89.05
52242,Zorya's Entropic Radiation Sink,   33.50,    4.13,  89.04
22909,'Hustler' Heavy Neutron Blaster I,   17.25,    2.13,  89.03
47799,Gravid Small Shield Extender Mutaplasmid,   27.38,    3.38,  89.02
60468,Exigent Sentry Drone Firepower Mutaplasmid,  120.25,   15.00,  88.91
87788,Strategos Adamant - Limited,   21.00,    2.63,  88.89
47772,Gravid Medium Armor Repairer Mutaplasmid,   90.88,   11.38,  88.88
25898,Large Nanobot Accelerator I,   38.88,    4.88,  88.86
30470,Neurovisual Output Analyzer,   29.88,    3.75,  88.85
13952,Domination Small Shield Booster,   17.88,    2.25,  88.82
31280,Small Ionic Field Projector II,   31.75,    4.00,  88.81
84433,Unstable Large Proton Smartbomb Mutaplasmid,   63.38,    8.00,  88.79
85545,Glorified Unstable Large Shield Booster Mutaplasmid,   16.75,    2.13,  88.74
18919,Centus A-Type Thermal Armor Hardener,   21.25,    2.75,  88.54
26380,Large Energy Burst Aerator II,   17.13,    2.25,  88.39
13788,Domination Dual 650mm Repeating Cannon,   37.75,    5.00,  88.30
52225,Gravid Damage Control Mutaplasmid,   96.25,   12.75,  88.30
85664,Glorified Unstable Heat Sink Mutaplasmid,   42.25,    5.63,  88.25
11551,Electrolytic Capacitor Unit,   24.38,    3.25,  88.24
47742,Decayed 50MN Microwarpdrive Mutaplasmid,  144.75,   19.38,  88.19
85152,Phantom Ferros Metallic - Limited,   25.00,    3.38,  88.11
47827,Gravid Medium Energy Neutralizer Mutaplasmid,   73.88,   10.00,  88.08
54745,Medium Vorton Projector I,   25.75,    3.50,  88.03
4401,Large Processor Overclocking Unit II,   38.50,    5.25,  88.00
93356,Chaotic Skies - Unlimited,   16.50,    2.25,  88.00
82309,Compressed Ueganite II-Grade,   20.13,    2.75,  87.98
81065,Electromechanical Microprocessor,   21.00,    2.88,  87.96
40660,Capital Gremlin Compact Energy Neutralizer,   22.75,    3.13,  87.92
56079,Internal-15 'Pochven' Filament,   42.63,    5.88,  87.89
31039,Small Thermal Armor Reinforcer II,   58.88,    8.13,  87.87
18899,Centus C-Type Thermal Armor Hardener,   31.50,    4.38,  87.80
84432,Unstable Large Graviton Smartbomb Mutaplasmid,   66.50,    9.25,  87.79
14124,Shadow Serpentis 5MN Microwarpdrive,   36.75,    5.13,  87.76
3977,Large Proton Smartbomb I,   19.63,    2.75,  87.71
56073,Cladistic-15 'Krai Veles' Filament,   68.25,    9.63,  87.64
92038,Tabanida EV-900-I,   45.00,    6.38,  87.59
26450,Large Core Defense Field Purger II,   44.88,    6.38,  87.56
19011,Coreli C-Type Small Armor Repairer,   18.38,    2.63,  87.50
21725,Guristas Medium Weapon Console,   71.38,   10.25,  87.44
47835,Unstable Medium Ancillary Shield Booster Mutaplasmid,   14.75,    2.13,  87.41
93132,Imperial Application Booster IV,   22.50,    3.25,  87.38
13919,Domination Rapid Light Missile Launcher,   15.50,    2.25,  87.32
92041,Humboldt EC-900-I,   51.63,    7.50,  87.32
26084,Large Core Defense Field Purger I,   21.50,    3.13,  87.31
11558,Sustained Shield Emitter,   64.25,    9.38,  87.27
34306,Large Higgs Anchor I,   96.75,   14.13,  87.26
85549,Glorified Unstable X-Large Shield Booster Mutaplasmid,   16.25,    2.38,  87.25
30987,Small Trimark Armor Pump I,   96.25,   14.13,  87.20
31324,Medium Targeting System Subcontroller I,   20.38,    3.00,  87.17
13925,Domination Light Missile Launcher,   20.25,    3.00,  87.10
47140,Standup Einherji I,   23.50,    3.50,  87.04
28799,Mid-grade Nomad Epsilon,   51.13,    7.63,  87.02
41528,Capital Flex Shield Hardener II,   21.75,    3.25,  87.00
93362,War Fatigue - Unlimited,   19.00,    2.88,  86.86
31820,Capital Core Defense Operational Solidifier I,   16.50,    2.50,  86.84
18885,Corpus C-Type EM Armor Hardener,   22.25,    3.38,  86.83
26310,Large Low Friction Nozzle Joints II,   37.75,    5.75,  86.78
18839,Centum C-Type Explosive Energized Membrane,   97.63,   14.88,  86.78
85656,Glorified Unstable Entropic Radiation Sink Mutaplasmid,   27.88,    4.25,  86.77
33900,Large Transverse Bulkhead II,   18.75,    2.88,  86.71
40355,Capital Azeotropic Restrained Shield Extender,   33.38,    5.13,  86.69
33712,Light Hull Maintenance Bot II,   16.25,    2.50,  86.67
93729,Augoror Navy Issue Capsuleer Day XXIII SKIN,   32.38,    5.00,  86.62
18668,Gist B-Type 100MN Afterburner,   29.00,    4.50,  86.57
93128,Imperial Projection Booster IV,   33.75,    5.25,  86.54
26931,Small Processor Overclocking Unit II,   84.00,   13.13,  86.49
20499,High-grade Amulet Alpha,   46.88,    7.38,  86.41
26020,Large Warhead Rigor Catalyst I,   24.63,    3.88,  86.40
25900,Large Remote Repair Augmentor I,   15.88,    2.50,  86.39
22121,Mid-grade Amulet Delta,   92.38,   14.63,  86.33
49790,ML-EKP 'Polybolos' Ballistic Control System,   25.25,    4.00,  86.32
18963,Core B-Type Thermal Armor Hardener,   21.88,    3.50,  86.21
3575,CONCORD Capital Remote Capacitor Transmitter,   19.50,    3.13,  86.19
40730,Heavy Warp Disruptor I,   29.50,    4.75,  86.13
28797,Mid-grade Nomad Beta,   48.75,    7.88,  86.09
31005,Medium EM Armor Reinforcer II,   25.50,    4.13,  86.08
14160,Dark Blood Small Energy Neutralizer,   17.00,    2.75,  86.08
31316,Small Signal Focusing Kit II,   22.88,    3.75,  85.92
26370,Large Ancillary Current Router II,   26.63,    4.38,  85.89
92039,Inshore EC-300-I,   80.63,   13.25,  85.89
31620,Small Warhead Calefaction Catalyst I,   37.25,    6.13,  85.88
31774,Capital Core Defense Capacitor Safeguard II,   24.25,    4.00,  85.84
34412,Small Intact Hull Section,   52.25,    8.63,  85.83
31600,Medium Hydraulic Bay Thrusters I,   28.75,    4.75,  85.82
31460,Small Energy Collision Accelerator II,   42.88,    7.13,  85.75
18664,Gistii B-Type 1MN Afterburner,   20.25,    3.38,  85.71
31736,Medium Explosive Shield Reinforcer II,   43.38,    7.25,  85.68
92514,Ultratidal Entropic Disintegrator II,   26.13,    4.38,  85.66
30615,Malfunctioning Armor Nanobot,   18.63,    3.13,  85.63
28809,Mid-grade Virtue Beta,   72.63,   12.25,  85.57
28746,Thukker Medium Shield Extender,   18.50,    3.13,  85.55
18913,Corpus B-Type Thermal Armor Hardener,   18.50,    3.13,  85.55
78782,Buzzard Deathglow Remnant SKIN,   16.25,    2.75,  85.53
20703,Capital Shield Booster I,   15.50,    2.63,  85.52
9497,1400mm Prototype Siege Cannon,   43.50,    7.38,  85.50
18859,Centum B-Type Explosive Energized Membrane,   52.00,    8.88,  85.42
85846,Festive Iron Metallic - Limited,   62.38,   10.75,  85.30
31075,Capital Remote Repair Augmentor I,   14.50,    2.50,  85.29
19141,Gistum C-Type Medium Remote Shield Booster,   76.63,   13.25,  85.26
41266,Compact Electronics,   66.13,   11.50,  85.19
41463,Capital I-ax Enduring Remote Armor Repairer,   19.38,    3.38,  85.16
12211,Medium Blaster Specialization,   15.75,    2.75,  85.14
31029,Medium Kinetic Armor Reinforcer II,   29.25,    5.13,  85.09
31274,Small Ionic Field Projector I,   18.50,    3.25,  85.06
31091,Medium Salvage Tackle II,   29.13,    5.13,  85.04
47768,Gravid Small Armor Repairer Mutaplasmid,   19.88,    3.50,  85.03
93738,Federation Navy Comet Capsuleer Day XXIII SKIN,   21.13,    3.75,  84.92
19171,Gistii B-Type Small Shield Booster,   16.00,    2.88,  84.77
56075,Cladistic-15 'Krai Svarog' Filament,   66.75,   12.00,  84.76
92033,Orbweaver SW-300-I,   55.63,   10.00,  84.76
37805,Republic Fleet Shield Recharger,   27.75,    5.00,  84.73
40752,Heavy Initiated Compact Warp Scrambler,   13.88,    2.50,  84.73
25954,Large Semiconductor Memory Cell I,   22.13,    4.00,  84.69
13891,Shadow Serpentis Neutron Blaster Cannon,   14.50,    2.63,  84.67
54779,BlastShot Condenser Pack L,   44.13,    8.00,  84.65
19031,Corelum B-Type Medium Armor Repairer,   64.50,   11.75,  84.59
33898,Large Transverse Bulkhead I,   22.63,    4.13,  84.58
31105,Small Auxiliary Thrusters I,   60.88,   11.13,  84.55
33902,Capital Transverse Bulkhead I,   16.38,    3.00,  84.52
85654,Glorified Unstable Ballistic Control System Mutaplasmid,   27.25,    5.00,  84.50
24305,Modulated Deep Core Strip Miner II,   85.63,   15.88,  84.36
31604,Small Hydraulic Bay Thrusters II,   66.50,   12.38,  84.31
31051,Small Auxiliary Nano Pump II,   39.63,    7.38,  84.31
11545,Crystalline Carbonide Armor Plate,   32.88,    6.13,  84.29
94053,Hyperion Presidential Agent SKIN,   14.75,    2.75,  84.29
19263,Gist C-Type EM Shield Hardener,   15.38,    2.88,  84.25
31169,Capital Hyperspatial Velocity Optimizer II,   19.38,    3.63,  84.24
62544,Compressed Hemorphite,   18.63,    3.50,  84.18
18801,Corelum C-Type Kinetic Energized Membrane,   16.63,    3.13,  84.18
11556,Pulse Shield Emitter,   44.38,    8.38,  84.12
31049,Capital Auxiliary Nano Pump II,   16.50,    3.13,  84.08
56071,Cladistic-15 'Krai Perun' Filament,   70.25,   13.38,  84.01
31041,Medium Thermal Armor Reinforcer II,   42.00,    8.00,  84.00
18905,Corpus B-Type Explosive Armor Hardener,   21.63,    4.13,  83.98
34487,Syndicate Reinforced Bulkheads,   20.25,    3.88,  83.94
18907,Centus B-Type Explosive Armor Hardener,   15.00,    2.88,  83.92
31616,Medium Rocket Fuel Cache Partition II,   36.50,    7.00,  83.91
57482,Genetic Safeguard Filter,   24.75,    4.75,  83.90
15768,Federation Navy 500MN Microwarpdrive,   33.13,    6.38,  83.86
28306,'Integrated' Wasp,   14.88,    2.88,  83.80
91569,Malediction GalNet StreamCast Unit SKIN,   40.00,    7.75,  83.77
18779,Coreli B-Type Multispectrum Coating,   24.50,    4.75,  83.76
19107,Corpum C-Type Medium Energy Nosferatu,   58.63,   11.38,  83.75
42890,Capital Industrial Core II,   17.38,    3.38,  83.73
31798,Capital Core Defense Field Extender II,   22.50,    4.38,  83.72
13976,Dark Blood Explosive Armor Hardener,  104.50,   20.50,  83.60
19698,Zainou 'Deadeye' Large Hybrid Turret LH-1005,   15.88,    3.13,  83.55
47756,Gravid 100MN Afterburner Mutaplasmid,   73.38,   14.50,  83.50
58971,Enduring Interdiction Nullifier,   45.50,    9.00,  83.49
93741,Megathron Navy Issue Capsuleer Day XXIII SKIN,   44.13,    8.75,  83.45
47814,Unstable Medium Armor Plate Mutaplasmid,   65.38,   13.00,  83.41
45599,Legion Offensive - Assault Optimization,   28.88,    5.75,  83.39
20567,'Dyad' Co-Processor I,   35.75,    7.13,  83.38
28701,Viridian Mykoserocin,   73.88,   14.75,  83.36
33894,Medium Transverse Bulkhead I,   43.00,    8.63,  83.29
28652,Covert Jump Portal Generator I,   40.50,    8.13,  83.29
31532,Small Hybrid Burst Aerator II,   33.63,    6.75,  83.28
18983,Coreli B-Type Small Remote Armor Repairer,   29.75,    6.00,  83.22
18635,Discovery Survey Probe I,   21.63,    4.38,  83.17
84409,Decayed Large Proton Smartbomb Mutaplasmid,   16.00,    3.25,  83.12
57110,Low-grade Rapture Alpha,   15.38,    3.13,  83.11
27099,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-701,   28.25,    5.75,  83.09
31908,Imperial Navy 400mm Steel Plates,   30.63,    6.25,  83.05
48429,Gravid Small Cap Battery Mutaplasmid,   17.75,    3.63,  83.04
93834,Capsuleer Day XXIII Gallente Booster Crate,   15.25,    3.13,  82.99
33706,Light Hull Maintenance Bot I,   14.63,    3.00,  82.98
76495,Stratios GalNet StreamCast Unit SKIN,   32.25,    6.63,  82.96
3137,Zainou 'Deadeye' Rapid Launch RL-1004,   21.88,    4.50,  82.94
31374,Capital Capacitor Control Circuit I,   19.38,    4.00,  82.89
26076,Large EM Shield Reinforcer I,   26.63,    5.50,  82.88
11530,Plasma Thruster,   38.00,    7.88,  82.83
45630,Proteus Core - Friction Extension Processor,   36.75,    7.63,  82.82
43701,'Augmented' Ice Harvesting Drone,   22.25,    4.63,  82.79
11535,Magnetometric Sensor Cluster,   17.38,    3.63,  82.74
92455,Presidential Information Command Burst,   31.13,    6.50,  82.72
52244,Veles Entropic Radiation Sink,   34.00,    7.13,  82.67
14220,Shadow Serpentis Medium Plasma Smartbomb,   58.50,   12.38,  82.54
62626,Large Gas Compressor I,   19.50,    4.13,  82.54
18847,Centum C-Type Thermal Energized Membrane,   69.00,   14.63,  82.51
47912,Light Compact Entropic Disintegrator,   18.25,    3.88,  82.49
81066,Metaprismatic Armor Plate,   15.75,    3.38,  82.35
4256,Bomb Launcher II,   16.88,    3.63,  82.32
12102,Large Remote Capacitor Transmitter II,   30.75,    6.63,  82.27
19195,Gist C-Type X-Large Shield Booster,   13.25,    2.88,  82.17
40696,Warp Disruption Burst Projector,   14.38,    3.13,  82.14
52238,Zorya's Heavy Entropic Disintegrator,   35.00,    7.63,  82.11
26888,Mobile Large Warp Disruptor II,   32.13,    7.00,  82.11
19053,Centum C-Type Medium Remote Armor Repairer,   65.13,   14.38,  81.92
49724,Gravid Magnetic Field Stabilizer Mutaplasmid,  108.13,   23.88,  81.91
75282,Compressed Ytirium IV-Grade,   31.50,    7.00,  81.82
53290,Capital Trinary State Processor,   23.63,    5.25,  81.82
52240,Zorya's Supratidal Entropic Disintegrator,   24.13,    5.38,  81.78
31484,Small Energy Locus Coordinator II,   22.38,    5.00,  81.74
92465,Luna SD-600-I,   42.50,    9.50,  81.73
3193,Eifyr and Co. 'Gunslinger' Surgical Strike SS-902,   20.63,    4.63,  81.68
25277,Lime Cytoserocin,   30.00,    6.75,  81.63
83485,Capital Micro Jump Field Generator,   15.00,    3.38,  81.63
11536,Ladar Sensor Cluster,   34.88,    7.88,  81.58
84422,Unstable Large EMP Smartbomb Mutaplasmid,   15.50,    3.50,  81.58
47730,Unstable Warp Scrambler Mutaplasmid,   99.63,   22.50,  81.58
3887,Co-Processor I,   19.88,    4.50,  81.54
12206,Medium Railgun Specialization,   13.25,    3.00,  81.54
47779,Unstable Small Shield Booster Mutaplasmid,   18.75,    4.25,  81.52
92469,Torafugu TD-900-I,   21.50,    4.88,  81.52
31107,Medium Auxiliary Thrusters I,   17.63,    4.00,  81.50
18680,Coreli C-Type 1MN Afterburner,   17.00,    3.88,  81.44
25896,Large Auxiliary Nano Pump I,   15.88,    3.63,  81.41
15949,Federation Navy Small Plasma Smartbomb,   23.50,    5.38,  81.39
57474,Radar-FTL Interlink Communicator,   28.38,    6.50,  81.36
11694,EM Pulse Generator,   13.63,    3.13,  81.34
23156,Serpentis 3D Scanner Gamut,   37.00,    8.50,  81.32
86144,Lethal Navy Metallic - Limited,   15.63,    3.63,  81.17
33704,Medium Hull Maintenance Bot I,   16.13,    3.75,  81.13
47784,Gravid Medium Shield Booster Mutaplasmid,   24.13,    5.63,  81.09
85668,Glorified Unstable Magnetic Field Stabilizer Mutaplasmid,   15.00,    3.50,  81.08
19351,Gistum A-Type 50MN Microwarpdrive,   24.63,    5.75,  81.07
41485,Capital Compact Pb-Acid Cap Battery,   30.50,    7.13,  81.06
40559,Einherji II,   33.50,    7.88,  80.97
2345,Camera Drones,   21.25,    5.00,  80.95
11533,Magpulse Thruster,   14.88,    3.50,  80.95
52236,Zorya's Light Entropic Disintegrator,   24.38,    5.75,  80.91
14049,Shadow Serpentis Multispectrum Coating,  139.75,   33.00,  80.90
93726,Apocalypse Navy Issue Capsuleer Day XXIII SKIN,   39.63,    9.38,  80.87
7173,Tachyon Anode Particle Stream I,   28.00,    6.63,  80.87
47771,Unstable Medium Armor Repairer Mutaplasmid,   59.13,   14.00,  80.85
41312,Scoped Conductors,   22.13,    5.25,  80.82
22452,Heretic,   72.13,   17.13,  80.81
91632,Odysseus Media Miasma SKIN,   23.13,    5.50,  80.79
37629,Corpus B-Type Heavy Energy Neutralizer,   13.63,    3.25,  80.74
60475,Exigent Medium Drone Projection Mutaplasmid,   35.00,    8.38,  80.69
11184,Crusader,   29.75,    7.13,  80.68
16064,Caldari Navy Heavy Missile Launcher,   55.25,   13.25,  80.66
60463,Exigent Heavy Drone Navigation Mutaplasmid,   35.25,    8.50,  80.57
18889,Corpus C-Type Explosive Armor Hardener,   17.63,    4.25,  80.57
27142,Zainou 'Gypsy' CPU Management EE-605,   25.38,    6.13,  80.56
45587,Legion Defensive - Augmented Plating,   14.50,    3.50,  80.56
92035,Arabellata SW-900-I,   38.25,    9.25,  80.53
31726,Capital EM Shield Reinforcer II,   19.13,    4.63,  80.53
20199,Dread Guristas Multispectral ECM,   64.00,   15.50,  80.50
92036,Tick EV-300-I,   32.50,    7.88,  80.50
33890,Small Transverse Bulkhead I,   69.13,   16.75,  80.49
21720,Sleeper Thermal Regulator,   50.50,   12.25,  80.48
18841,Corpum C-Type EM Energized Membrane,   17.00,    4.13,  80.47
85390,Armor Mutaplasmid Residue,   22.13,    5.38,  80.45
93112,State Electronics Booster IV,   63.13,   15.38,  80.41
48418,Unstable Small Energy Nosferatu Mutaplasmid,   30.75,    7.50,  80.39
92994,Federation Projection Booster IV,   30.75,    7.50,  80.39
33896,Medium Transverse Bulkhead II,   22.50,    5.50,  80.36
31824,Medium Core Defense Operational Solidifier II,   25.50,    6.25,  80.31
22571,Inherent Implants 'Yeti' Ice Harvesting IH-1005,   45.88,   11.25,  80.31
45623,Legion Core - Augmented Antimatter Reactor,   41.75,   10.25,  80.29
81016,Myrmidon Navy Issue Arkombine Arisen SKIN,   14.25,    3.50,  80.28
31015,Small Explosive Armor Reinforcer II,   52.88,   13.00,  80.27
14152,Dark Blood Heavy Energy Nosferatu,   46.63,   11.50,  80.22
49099,Zero-Point Mass Entangler,   50.63,   12.50,  80.20
33139,Clone Soldier Recruiter Tag,   36.38,    9.00,  80.17
14240,Shadow Serpentis Remote Tracking Computer,   30.63,    7.63,  80.07
52915,Ultratidal Entropic Disintegrator I,   32.13,    8.00,  80.06
93017,Federation Defense Booster II,   39.13,    9.75,  80.05
23174,Takmahl Fractal Sheet,   23.50,    5.88,  80.00
56081,Home-15 'Pochven' Filament,   20.50,    5.13,  80.00
23717,Medium Shield Maintenance Bot I,   16.00,    4.00,  80.00
15967,Federation Navy Remote Tracking Computer,   14.00,    3.50,  80.00
13828,True Sansha Heavy Pulse Laser,   13.50,    3.38,  80.00
