period start,updates/m,creations/m,sales/m,deletions/m
2026-06-30 03:35:00+00,44.8000000000000000,38.2000000000000000,196.0000000000000000,45.4000000000000000
2026-06-30 03:40:00+00,35.4000000000000000,38.4000000000000000,164.8000000000000000,42.2000000000000000
2026-06-30 03:45:00+00,31.8000000000000000,38.0000000000000000,174.4000000000000000,46.6000000000000000
2026-06-30 03:50:00+00,45.2000000000000000,34.2000000000000000,179.2000000000000000,46.6000000000000000
2026-06-30 03:55:00+00,46.2000000000000000,47.6000000000000000,179.2000000000000000,42.2000000000000000
2026-06-30 04:00:00+00,61.2000000000000000,57.8000000000000000,139.0000000000000000,35.2000000000000000
2026-06-30 04:05:00+00,76.2000000000000000,51.6000000000000000,148.4000000000000000,52.8000000000000000
2026-06-30 04:10:00+00,52.6000000000000000,57.0000000000000000,140.6000000000000000,48.4000000000000000
2026-06-30 04:15:00+00,45.2000000000000000,52.6000000000000000,159.4000000000000000,40.0000000000000000
2026-06-30 04:20:00+00,36.8000000000000000,49.2000000000000000,191.8000000000000000,44.2000000000000000
2026-06-30 04:25:00+00,43.6000000000000000,39.0000000000000000,195.6000000000000000,45.6000000000000000
2026-06-30 04:30:00+00,29.0000000000000000,46.6000000000000000,171.4000000000000000,54.2000000000000000
2026-06-30 04:35:00+00,23.8000000000000000,61.6000000000000000,161.8000000000000000,52.4000000000000000
2026-06-30 04:40:00+00,52.0000000000000000,42.8000000000000000,193.0000000000000000,49.4000000000000000
2026-06-30 04:45:00+00,38.8000000000000000,34.4000000000000000,138.0000000000000000,59.8000000000000000
2026-06-30 04:50:00+00,51.2000000000000000,36.8000000000000000,174.6000000000000000,48.4000000000000000
2026-06-30 04:55:00+00,52.4000000000000000,49.4000000000000000,196.4000000000000000,48.6000000000000000
2026-06-30 05:00:00+00,57.8000000000000000,48.8000000000000000,178.0000000000000000,43.8000000000000000
2026-06-30 05:05:00+00,55.0000000000000000,59.4000000000000000,156.0000000000000000,63.6000000000000000
2026-06-30 05:10:00+00,54.6000000000000000,54.6000000000000000,140.4000000000000000,63.4000000000000000
2026-06-30 05:15:00+00,74.8000000000000000,48.4000000000000000,176.8000000000000000,37.2000000000000000
2026-06-30 05:20:00+00,53.0000000000000000,40.4000000000000000,179.6000000000000000,46.2000000000000000
2026-06-30 05:25:00+00,55.6000000000000000,38.8000000000000000,187.8000000000000000,38.2000000000000000
2026-06-30 05:30:00+00,47.6000000000000000,93.8000000000000000,190.2000000000000000,46.4000000000000000
2026-06-30 05:35:00+00,50.4000000000000000,60.4000000000000000,193.8000000000000000,43.4000000000000000
2026-06-30 05:40:00+00,54.4000000000000000,44.4000000000000000,169.6000000000000000,51.4000000000000000
2026-06-30 05:45:00+00,61.6000000000000000,51.2000000000000000,190.4000000000000000,44.8000000000000000
2026-06-30 05:50:00+00,60.8000000000000000,56.4000000000000000,155.6000000000000000,61.6000000000000000
2026-06-30 05:55:00+00,64.2000000000000000,56.8000000000000000,266.0000000000000000,42.0000000000000000
2026-06-30 06:00:00+00,64.2000000000000000,56.8000000000000000,41.2000000000000000,10.0000000000000000
2026-06-30 06:05:00+00,83.0000000000000000,46.2000000000000000,154.6000000000000000,79.0000000000000000
2026-06-30 06:10:00+00,85.8000000000000000,48.0000000000000000,219.4000000000000000,41.2000000000000000
2026-06-30 06:15:00+00,38.6000000000000000,46.4000000000000000,247.2000000000000000,52.0000000000000000
2026-06-30 06:20:00+00,58.8000000000000000,38.6000000000000000,204.2000000000000000,52.2000000000000000
2026-06-30 06:25:00+00,64.4000000000000000,51.6000000000000000,190.6000000000000000,60.2000000000000000
2026-06-30 06:30:00+00,59.4000000000000000,62.8000000000000000,158.0000000000000000,68.6000000000000000
2026-06-30 06:35:00+00,51.0000000000000000,48.2000000000000000,228.8000000000000000,51.4000000000000000
2026-06-30 06:40:00+00,50.2000000000000000,50.0000000000000000,137.6000000000000000,111.4000000000000000
2026-06-30 06:45:00+00,64.4000000000000000,101.4000000000000000,168.4000000000000000,44.0000000000000000
2026-06-30 06:50:00+00,53.2000000000000000,55.4000000000000000,141.2000000000000000,49.2000000000000000
2026-06-30 06:55:00+00,58.4000000000000000,61.4000000000000000,152.0000000000000000,40.2000000000000000
2026-06-30 07:00:00+00,68.8000000000000000,72.6000000000000000,191.2000000000000000,41.0000000000000000
2026-06-30 07:05:00+00,63.0000000000000000,59.8000000000000000,200.2000000000000000,32.4000000000000000
2026-06-30 07:10:00+00,59.8000000000000000,50.2000000000000000,144.6000000000000000,59.2000000000000000
2026-06-30 07:15:00+00,59.8000000000000000,53.6000000000000000,139.0000000000000000,38.0000000000000000
2026-06-30 07:20:00+00,74.4000000000000000,40.8000000000000000,161.2000000000000000,39.0000000000000000
2026-06-30 07:25:00+00,68.2000000000000000,56.0000000000000000,171.8000000000000000,32.2000000000000000
