period start,updates/m,creations/m,sales/m
2026-04-28 07:25:00+00,77.0000000000000000,42.2000000000000000,156.6000000000000000
2026-04-28 07:30:00+00,68.6000000000000000,42.4000000000000000,169.6000000000000000
2026-04-28 07:35:00+00,56.0000000000000000,63.2000000000000000,133.0000000000000000
2026-04-28 07:40:00+00,56.6000000000000000,44.0000000000000000,182.8000000000000000
2026-04-28 07:45:00+00,60.6000000000000000,39.2000000000000000,154.2000000000000000
2026-04-28 07:50:00+00,54.6000000000000000,50.8000000000000000,170.8000000000000000
2026-04-28 07:55:00+00,65.2000000000000000,44.2000000000000000,168.2000000000000000
2026-04-28 08:00:00+00,63.2000000000000000,52.6000000000000000,137.6000000000000000
2026-04-28 08:05:00+00,53.6000000000000000,44.8000000000000000,160.4000000000000000
2026-04-28 08:10:00+00,48.2000000000000000,47.6000000000000000,162.0000000000000000
2026-04-28 08:15:00+00,68.6000000000000000,37.6000000000000000,139.8000000000000000
2026-04-28 08:20:00+00,53.6000000000000000,34.0000000000000000,172.0000000000000000
2026-04-28 08:25:00+00,58.2000000000000000,51.8000000000000000,165.0000000000000000
2026-04-28 08:30:00+00,81.4000000000000000,62.2000000000000000,149.8000000000000000
2026-04-28 08:35:00+00,92.6000000000000000,44.2000000000000000,136.0000000000000000
2026-04-28 08:40:00+00,76.0000000000000000,36.6000000000000000,139.6000000000000000
2026-04-28 08:45:00+00,81.4000000000000000,61.6000000000000000,210.0000000000000000
2026-04-28 08:50:00+00,63.0000000000000000,50.8000000000000000,190.4000000000000000
2026-04-28 08:55:00+00,49.8000000000000000,57.4000000000000000,187.2000000000000000
2026-04-28 09:00:00+00,48.8000000000000000,63.6000000000000000,193.6000000000000000
2026-04-28 09:05:00+00,60.4000000000000000,55.4000000000000000,185.0000000000000000
2026-04-28 09:10:00+00,65.0000000000000000,48.4000000000000000,146.6000000000000000
2026-04-28 09:15:00+00,59.2000000000000000,37.4000000000000000,220.4000000000000000
2026-04-28 09:20:00+00,70.4000000000000000,44.2000000000000000,159.4000000000000000
2026-04-28 09:25:00+00,80.6000000000000000,42.0000000000000000,191.0000000000000000
2026-04-28 09:30:00+00,78.4000000000000000,45.2000000000000000,190.2000000000000000
2026-04-28 09:35:00+00,87.6000000000000000,47.2000000000000000,225.4000000000000000
2026-04-28 09:40:00+00,71.4000000000000000,42.2000000000000000,135.6000000000000000
2026-04-28 09:45:00+00,70.2000000000000000,40.8000000000000000,173.8000000000000000
2026-04-28 09:50:00+00,54.8000000000000000,43.0000000000000000,175.8000000000000000
2026-04-28 09:55:00+00,82.0000000000000000,57.8000000000000000,173.0000000000000000
2026-04-28 10:00:00+00,68.2000000000000000,43.6000000000000000,129.0000000000000000
2026-04-28 10:05:00+00,67.0000000000000000,35.6000000000000000,147.8000000000000000
2026-04-28 10:10:00+00,59.4000000000000000,43.8000000000000000,180.0000000000000000
2026-04-28 10:15:00+00,55.6000000000000000,48.8000000000000000,162.6000000000000000
2026-04-28 10:20:00+00,62.8000000000000000,42.2000000000000000,150.6000000000000000
2026-04-28 10:25:00+00,64.6000000000000000,55.6000000000000000,187.2000000000000000
2026-04-28 10:30:00+00,73.0000000000000000,48.8000000000000000,161.6000000000000000
2026-04-28 10:35:00+00,66.2000000000000000,56.8000000000000000,161.2000000000000000
2026-04-28 10:40:00+00,100.2000000000000000,59.0000000000000000,113.8000000000000000
2026-04-28 10:45:00+00,83.2000000000000000,59.2000000000000000,178.2000000000000000
2026-04-28 10:50:00+00,89.2000000000000000,42.2000000000000000,192.0000000000000000
2026-04-28 10:55:00+00,78.6000000000000000,28.2000000000000000,97.2000000000000000
2026-04-28 11:00:00+00,4.2000000000000000,0.40000000000000000000,0.00000000000000000000
2026-04-28 11:05:00+00,7.8000000000000000,5.0000000000000000,46.4000000000000000
2026-04-28 11:10:00+00,25.4000000000000000,18.0000000000000000,125.4000000000000000
2026-04-28 11:15:00+00,44.4000000000000000,25.0000000000000000,139.6000000000000000
2026-04-28 11:20:00+00,70.8000000000000000,30.0000000000000000,164.2000000000000000
2026-04-28 11:25:00+00,82.6000000000000000,28.2000000000000000,188.4000000000000000
2026-04-28 11:30:00+00,56.4000000000000000,32.4000000000000000,184.2000000000000000
2026-04-28 11:35:00+00,74.8000000000000000,40.6000000000000000,193.0000000000000000
2026-04-28 11:40:00+00,80.4000000000000000,57.6000000000000000,160.6000000000000000
2026-04-28 11:45:00+00,62.6000000000000000,48.4000000000000000,172.0000000000000000
2026-04-28 11:50:00+00,74.2000000000000000,60.4000000000000000,243.0000000000000000
2026-04-28 11:55:00+00,71.0000000000000000,59.2000000000000000,224.4000000000000000
2026-04-28 12:00:00+00,79.6000000000000000,64.4000000000000000,341.4000000000000000
2026-04-28 12:05:00+00,94.2000000000000000,51.6000000000000000,75.6000000000000000
2026-04-28 12:10:00+00,89.0000000000000000,56.8000000000000000,206.4000000000000000
2026-04-28 12:15:00+00,88.8000000000000000,58.6000000000000000,244.4000000000000000
2026-04-28 12:20:00+00,95.2000000000000000,79.0000000000000000,157.6000000000000000
2026-04-28 12:25:00+00,66.8000000000000000,88.4000000000000000,242.8000000000000000
2026-04-28 12:30:00+00,81.0000000000000000,71.6000000000000000,192.6000000000000000
2026-04-28 12:35:00+00,67.8000000000000000,59.0000000000000000,248.0000000000000000
2026-04-28 12:40:00+00,67.2000000000000000,59.2000000000000000,247.6000000000000000
2026-04-28 12:45:00+00,99.6000000000000000,65.4000000000000000,259.8000000000000000
2026-04-28 12:50:00+00,96.6000000000000000,63.2000000000000000,253.4000000000000000
2026-04-28 12:55:00+00,92.8000000000000000,64.8000000000000000,334.0000000000000000
2026-04-28 13:00:00+00,102.8000000000000000,51.0000000000000000,252.6000000000000000
2026-04-28 13:05:00+00,100.4000000000000000,51.2000000000000000,236.0000000000000000
2026-04-28 13:10:00+00,93.4000000000000000,70.6000000000000000,226.2000000000000000
2026-04-28 13:15:00+00,82.6000000000000000,69.2000000000000000,243.2000000000000000
2026-04-28 13:20:00+00,102.0000000000000000,63.0000000000000000,235.8000000000000000
2026-04-28 13:25:00+00,111.8000000000000000,56.2000000000000000,229.0000000000000000
2026-04-28 13:30:00+00,70.6000000000000000,80.2000000000000000,212.8000000000000000
2026-04-28 13:35:00+00,80.2000000000000000,72.6000000000000000,191.0000000000000000
2026-04-28 13:40:00+00,102.4000000000000000,84.6000000000000000,253.0000000000000000
2026-04-28 13:45:00+00,95.0000000000000000,82.8000000000000000,266.8000000000000000
2026-04-28 13:50:00+00,94.4000000000000000,65.6000000000000000,234.8000000000000000
2026-04-28 13:55:00+00,80.8000000000000000,75.8000000000000000,227.6000000000000000
2026-04-28 14:00:00+00,85.0000000000000000,79.8000000000000000,236.8000000000000000
2026-04-28 14:05:00+00,104.8000000000000000,76.4000000000000000,227.8000000000000000
2026-04-28 14:10:00+00,98.4000000000000000,52.0000000000000000,236.6000000000000000
2026-04-28 14:15:00+00,70.2000000000000000,49.0000000000000000,214.8000000000000000
2026-04-28 14:20:00+00,75.2000000000000000,69.4000000000000000,270.6000000000000000
2026-04-28 14:25:00+00,91.4000000000000000,105.2000000000000000,271.6000000000000000
2026-04-28 14:30:00+00,89.4000000000000000,78.2000000000000000,289.8000000000000000
2026-04-28 14:35:00+00,114.2000000000000000,92.2000000000000000,218.2000000000000000
2026-04-28 14:40:00+00,86.4000000000000000,74.6000000000000000,229.0000000000000000
2026-04-28 14:45:00+00,81.2000000000000000,75.0000000000000000,287.8000000000000000
2026-04-28 14:50:00+00,71.6000000000000000,73.2000000000000000,247.4000000000000000
2026-04-28 14:55:00+00,87.6000000000000000,69.4000000000000000,270.8000000000000000
2026-04-28 15:00:00+00,106.6000000000000000,48.6000000000000000,227.6000000000000000
2026-04-28 15:05:00+00,77.2000000000000000,58.8000000000000000,295.0000000000000000
2026-04-28 15:10:00+00,89.6000000000000000,68.6000000000000000,226.6000000000000000
2026-04-28 15:15:00+00,103.4000000000000000,69.0000000000000000,187.8000000000000000
2026-04-28 15:20:00+00,120.2000000000000000,75.6000000000000000,223.0000000000000000
2026-04-28 15:25:00+00,88.2000000000000000,81.8000000000000000,258.6000000000000000
2026-04-28 15:30:00+00,66.6000000000000000,66.2000000000000000,220.8000000000000000
2026-04-28 15:35:00+00,83.6000000000000000,78.6000000000000000,267.0000000000000000
2026-04-28 15:40:00+00,95.4000000000000000,70.0000000000000000,267.2000000000000000
2026-04-28 15:45:00+00,96.4000000000000000,77.8000000000000000,206.2000000000000000
2026-04-28 15:50:00+00,105.6000000000000000,81.6000000000000000,243.8000000000000000
2026-04-28 15:55:00+00,118.6000000000000000,77.0000000000000000,261.2000000000000000
2026-04-28 16:00:00+00,105.4000000000000000,68.4000000000000000,283.2000000000000000
2026-04-28 16:05:00+00,92.0000000000000000,88.6000000000000000,382.4000000000000000
2026-04-28 16:10:00+00,87.2000000000000000,67.8000000000000000,83.8000000000000000
2026-04-28 16:15:00+00,101.6000000000000000,73.8000000000000000,258.0000000000000000
2026-04-28 16:20:00+00,89.2000000000000000,79.2000000000000000,253.0000000000000000
2026-04-28 16:25:00+00,86.0000000000000000,62.8000000000000000,309.6000000000000000
2026-04-28 16:30:00+00,96.4000000000000000,73.4000000000000000,250.8000000000000000
2026-04-28 16:35:00+00,98.2000000000000000,65.0000000000000000,243.0000000000000000
2026-04-28 16:40:00+00,82.0000000000000000,57.0000000000000000,269.4000000000000000
2026-04-28 16:45:00+00,90.2000000000000000,72.6000000000000000,381.2000000000000000
2026-04-28 16:50:00+00,97.2000000000000000,55.6000000000000000,85.4000000000000000
2026-04-28 16:55:00+00,89.6000000000000000,76.0000000000000000,218.8000000000000000
2026-04-28 17:00:00+00,86.4000000000000000,69.8000000000000000,204.2000000000000000
2026-04-28 17:05:00+00,77.2000000000000000,54.8000000000000000,281.8000000000000000
2026-04-28 17:10:00+00,101.2000000000000000,71.8000000000000000,278.4000000000000000
2026-04-28 17:15:00+00,119.2000000000000000,64.6000000000000000,300.4000000000000000
2026-04-28 17:20:00+00,102.2000000000000000,94.2000000000000000,331.6000000000000000
2026-04-28 17:25:00+00,78.6000000000000000,66.0000000000000000,250.0000000000000000
2026-04-28 17:30:00+00,101.2000000000000000,52.0000000000000000,227.8000000000000000
2026-04-28 17:35:00+00,116.0000000000000000,61.2000000000000000,207.2000000000000000
2026-04-28 17:40:00+00,124.0000000000000000,72.0000000000000000,225.4000000000000000
2026-04-28 17:45:00+00,96.8000000000000000,69.0000000000000000,278.6000000000000000
2026-04-28 17:50:00+00,123.6000000000000000,73.0000000000000000,299.0000000000000000
2026-04-28 17:55:00+00,95.8000000000000000,79.8000000000000000,329.2000000000000000
2026-04-28 18:00:00+00,123.0000000000000000,64.4000000000000000,319.2000000000000000
2026-04-28 18:05:00+00,110.8000000000000000,72.6000000000000000,280.4000000000000000
2026-04-28 18:10:00+00,106.2000000000000000,65.8000000000000000,352.6000000000000000
2026-04-28 18:15:00+00,111.4000000000000000,80.6000000000000000,393.8000000000000000
2026-04-28 18:20:00+00,142.4000000000000000,78.2000000000000000,288.8000000000000000
2026-04-28 18:25:00+00,106.6000000000000000,92.2000000000000000,330.0000000000000000
2026-04-28 18:30:00+00,118.8000000000000000,79.2000000000000000,341.6000000000000000
2026-04-28 18:35:00+00,127.6000000000000000,102.8000000000000000,315.6000000000000000
2026-04-28 18:40:00+00,149.0000000000000000,77.2000000000000000,260.8000000000000000
2026-04-28 18:45:00+00,125.0000000000000000,102.2000000000000000,288.0000000000000000
2026-04-28 18:50:00+00,122.2000000000000000,105.4000000000000000,201.6000000000000000
2026-04-28 18:55:00+00,97.2000000000000000,89.8000000000000000,232.8000000000000000
2026-04-28 19:00:00+00,97.8000000000000000,85.8000000000000000,271.6000000000000000
2026-04-28 19:05:00+00,119.6000000000000000,89.0000000000000000,271.8000000000000000
2026-04-28 19:10:00+00,128.8000000000000000,77.4000000000000000,255.2000000000000000
2026-04-28 19:15:00+00,117.8000000000000000,71.6000000000000000,288.4000000000000000
2026-04-28 19:20:00+00,117.8000000000000000,75.6000000000000000,266.0000000000000000
2026-04-28 19:25:00+00,111.0000000000000000,86.6000000000000000,262.0000000000000000
2026-04-28 19:30:00+00,93.8000000000000000,80.8000000000000000,246.4000000000000000
2026-04-28 19:35:00+00,94.2000000000000000,79.6000000000000000,241.2000000000000000
2026-04-28 19:40:00+00,97.4000000000000000,89.2000000000000000,248.2000000000000000
2026-04-28 19:45:00+00,94.2000000000000000,96.6000000000000000,277.0000000000000000
2026-04-28 19:50:00+00,123.4000000000000000,64.6000000000000000,237.8000000000000000
2026-04-28 19:55:00+00,131.0000000000000000,103.4000000000000000,255.2000000000000000
2026-04-28 20:00:00+00,131.8000000000000000,70.8000000000000000,280.8000000000000000
2026-04-28 20:05:00+00,123.0000000000000000,70.2000000000000000,200.2000000000000000
2026-04-28 20:10:00+00,109.0000000000000000,107.6000000000000000,299.2000000000000000
2026-04-28 20:15:00+00,99.4000000000000000,117.6000000000000000,288.0000000000000000
2026-04-28 20:20:00+00,100.0000000000000000,106.2000000000000000,240.0000000000000000
2026-04-28 20:25:00+00,88.8000000000000000,96.4000000000000000,211.6000000000000000
2026-04-28 20:30:00+00,105.2000000000000000,64.8000000000000000,220.0000000000000000
2026-04-28 20:35:00+00,109.0000000000000000,55.6000000000000000,224.6000000000000000
2026-04-28 20:40:00+00,94.2000000000000000,73.4000000000000000,275.2000000000000000
2026-04-28 20:45:00+00,88.8000000000000000,65.4000000000000000,305.6000000000000000
2026-04-28 20:50:00+00,76.8000000000000000,63.4000000000000000,293.0000000000000000
2026-04-28 20:55:00+00,69.0000000000000000,48.2000000000000000,228.6000000000000000
2026-04-28 21:00:00+00,76.0000000000000000,54.8000000000000000,206.6000000000000000
2026-04-28 21:05:00+00,82.2000000000000000,58.2000000000000000,202.8000000000000000
2026-04-28 21:10:00+00,73.8000000000000000,68.0000000000000000,212.0000000000000000
2026-04-28 21:15:00+00,66.6000000000000000,56.2000000000000000,250.6000000000000000
2026-04-28 21:20:00+00,89.2000000000000000,44.4000000000000000,211.6000000000000000
2026-04-28 21:25:00+00,86.0000000000000000,61.4000000000000000,277.8000000000000000
2026-04-28 21:30:00+00,99.4000000000000000,61.8000000000000000,236.2000000000000000
2026-04-28 21:35:00+00,102.2000000000000000,52.8000000000000000,220.0000000000000000
2026-04-28 21:40:00+00,89.4000000000000000,49.6000000000000000,235.8000000000000000
2026-04-28 21:45:00+00,84.0000000000000000,50.2000000000000000,158.4000000000000000
2026-04-28 21:50:00+00,72.2000000000000000,69.2000000000000000,213.4000000000000000
2026-04-28 21:55:00+00,69.2000000000000000,84.8000000000000000,197.2000000000000000
2026-04-28 22:00:00+00,71.8000000000000000,85.0000000000000000,200.4000000000000000
2026-04-28 22:05:00+00,87.6000000000000000,58.6000000000000000,225.2000000000000000
2026-04-28 22:10:00+00,102.6000000000000000,64.0000000000000000,200.4000000000000000
2026-04-28 22:15:00+00,93.6000000000000000,79.0000000000000000,224.0000000000000000
2026-04-28 22:20:00+00,79.0000000000000000,81.0000000000000000,222.0000000000000000
2026-04-28 22:25:00+00,96.8000000000000000,46.0000000000000000,230.4000000000000000
2026-04-28 22:30:00+00,77.6000000000000000,36.0000000000000000,204.2000000000000000
2026-04-28 22:35:00+00,80.6000000000000000,61.8000000000000000,178.6000000000000000
2026-04-28 22:40:00+00,84.0000000000000000,53.8000000000000000,162.2000000000000000
2026-04-28 22:45:00+00,73.0000000000000000,47.2000000000000000,226.8000000000000000
2026-04-28 22:50:00+00,55.0000000000000000,65.0000000000000000,179.2000000000000000
2026-04-28 22:55:00+00,67.6000000000000000,35.2000000000000000,198.6000000000000000
2026-04-28 23:00:00+00,57.4000000000000000,52.2000000000000000,144.6000000000000000
2026-04-28 23:05:00+00,64.2000000000000000,54.4000000000000000,238.0000000000000000
2026-04-28 23:10:00+00,57.0000000000000000,43.8000000000000000,170.2000000000000000
2026-04-28 23:15:00+00,69.0000000000000000,83.2000000000000000,189.2000000000000000
2026-04-28 23:20:00+00,57.0000000000000000,78.4000000000000000,136.0000000000000000
2026-04-28 23:25:00+00,54.0000000000000000,40.0000000000000000,154.8000000000000000
2026-04-28 23:30:00+00,40.2000000000000000,51.0000000000000000,156.2000000000000000
2026-04-28 23:35:00+00,51.8000000000000000,46.4000000000000000,214.6000000000000000
2026-04-28 23:40:00+00,58.6000000000000000,60.0000000000000000,180.6000000000000000
2026-04-28 23:45:00+00,53.8000000000000000,56.2000000000000000,139.0000000000000000
2026-04-28 23:50:00+00,52.6000000000000000,37.2000000000000000,151.6000000000000000
2026-04-28 23:55:00+00,51.8000000000000000,47.6000000000000000,151.2000000000000000
2026-04-29 00:00:00+00,50.2000000000000000,34.0000000000000000,147.0000000000000000
2026-04-29 00:05:00+00,59.0000000000000000,29.8000000000000000,159.4000000000000000
2026-04-29 00:10:00+00,56.6000000000000000,32.6000000000000000,157.0000000000000000
2026-04-29 00:15:00+00,44.4000000000000000,49.2000000000000000,152.6000000000000000
2026-04-29 00:20:00+00,49.8000000000000000,43.8000000000000000,195.2000000000000000
2026-04-29 00:25:00+00,48.8000000000000000,47.0000000000000000,215.4000000000000000
2026-04-29 00:30:00+00,59.0000000000000000,43.2000000000000000,196.8000000000000000
2026-04-29 00:35:00+00,70.8000000000000000,44.4000000000000000,160.0000000000000000
2026-04-29 00:40:00+00,55.6000000000000000,72.2000000000000000,157.6000000000000000
2026-04-29 00:45:00+00,57.6000000000000000,45.2000000000000000,226.4000000000000000
2026-04-29 00:50:00+00,57.0000000000000000,37.4000000000000000,178.8000000000000000
2026-04-29 00:55:00+00,42.6000000000000000,51.0000000000000000,179.6000000000000000
2026-04-29 01:00:00+00,64.0000000000000000,49.4000000000000000,151.6000000000000000
2026-04-29 01:05:00+00,45.2000000000000000,33.6000000000000000,156.2000000000000000
2026-04-29 01:10:00+00,44.6000000000000000,43.4000000000000000,122.2000000000000000
2026-04-29 01:15:00+00,47.0000000000000000,51.6000000000000000,190.2000000000000000
2026-04-29 01:20:00+00,43.2000000000000000,68.0000000000000000,175.6000000000000000
2026-04-29 01:25:00+00,44.4000000000000000,49.4000000000000000,159.4000000000000000
2026-04-29 01:30:00+00,44.0000000000000000,53.6000000000000000,160.2000000000000000
2026-04-29 01:35:00+00,48.0000000000000000,39.8000000000000000,167.6000000000000000
2026-04-29 01:40:00+00,43.0000000000000000,39.6000000000000000,178.4000000000000000
2026-04-29 01:45:00+00,50.2000000000000000,33.8000000000000000,174.4000000000000000
2026-04-29 01:50:00+00,61.2000000000000000,28.0000000000000000,200.4000000000000000
2026-04-29 01:55:00+00,55.8000000000000000,40.0000000000000000,138.6000000000000000
2026-04-29 02:00:00+00,36.6000000000000000,43.4000000000000000,158.8000000000000000
2026-04-29 02:05:00+00,37.2000000000000000,42.4000000000000000,162.8000000000000000
2026-04-29 02:10:00+00,69.4000000000000000,37.2000000000000000,186.6000000000000000
2026-04-29 02:15:00+00,60.0000000000000000,38.8000000000000000,164.0000000000000000
2026-04-29 02:20:00+00,50.4000000000000000,36.8000000000000000,158.2000000000000000
2026-04-29 02:25:00+00,57.6000000000000000,38.6000000000000000,183.4000000000000000
2026-04-29 02:30:00+00,49.4000000000000000,37.0000000000000000,200.4000000000000000
2026-04-29 02:35:00+00,55.8000000000000000,29.8000000000000000,157.2000000000000000
2026-04-29 02:40:00+00,45.6000000000000000,58.6000000000000000,171.0000000000000000
2026-04-29 02:45:00+00,57.6000000000000000,37.2000000000000000,154.6000000000000000
2026-04-29 02:50:00+00,58.0000000000000000,48.4000000000000000,172.8000000000000000
2026-04-29 02:55:00+00,40.6000000000000000,52.0000000000000000,168.6000000000000000
2026-04-29 03:00:00+00,46.0000000000000000,49.0000000000000000,222.4000000000000000
2026-04-29 03:05:00+00,64.4000000000000000,50.6000000000000000,173.4000000000000000
2026-04-29 03:10:00+00,62.6000000000000000,47.6000000000000000,132.6000000000000000
2026-04-29 03:15:00+00,56.4000000000000000,44.4000000000000000,187.8000000000000000
2026-04-29 03:20:00+00,42.6000000000000000,32.0000000000000000,180.0000000000000000
2026-04-29 03:25:00+00,29.2000000000000000,54.2000000000000000,193.2000000000000000
2026-04-29 03:30:00+00,39.2000000000000000,34.0000000000000000,153.4000000000000000
2026-04-29 03:35:00+00,61.2000000000000000,47.8000000000000000,143.8000000000000000
2026-04-29 03:40:00+00,53.2000000000000000,41.6000000000000000,133.2000000000000000
2026-04-29 03:45:00+00,36.4000000000000000,25.4000000000000000,157.2000000000000000
2026-04-29 03:50:00+00,48.6000000000000000,33.4000000000000000,134.6000000000000000
2026-04-29 03:55:00+00,42.8000000000000000,40.2000000000000000,169.0000000000000000
2026-04-29 04:00:00+00,56.2000000000000000,39.4000000000000000,170.2000000000000000
2026-04-29 04:05:00+00,48.6000000000000000,27.8000000000000000,196.4000000000000000
2026-04-29 04:10:00+00,52.8000000000000000,27.2000000000000000,195.4000000000000000
2026-04-29 04:15:00+00,62.2000000000000000,33.8000000000000000,168.4000000000000000
2026-04-29 04:20:00+00,42.0000000000000000,37.0000000000000000,137.4000000000000000
2026-04-29 04:25:00+00,56.8000000000000000,46.6000000000000000,178.2000000000000000
2026-04-29 04:30:00+00,71.4000000000000000,44.8000000000000000,134.0000000000000000
2026-04-29 04:35:00+00,71.4000000000000000,39.0000000000000000,160.6000000000000000
2026-04-29 04:40:00+00,71.8000000000000000,47.8000000000000000,162.0000000000000000
2026-04-29 04:45:00+00,58.6000000000000000,40.0000000000000000,112.2000000000000000
2026-04-29 04:50:00+00,54.0000000000000000,40.2000000000000000,124.6000000000000000
2026-04-29 04:55:00+00,75.0000000000000000,35.2000000000000000,166.8000000000000000
2026-04-29 05:00:00+00,70.6000000000000000,28.0000000000000000,94.8000000000000000
2026-04-29 05:05:00+00,58.8000000000000000,33.2000000000000000,115.4000000000000000
2026-04-29 05:10:00+00,62.2000000000000000,37.2000000000000000,179.6000000000000000
2026-04-29 05:15:00+00,82.6000000000000000,49.6000000000000000,147.0000000000000000
2026-04-29 05:20:00+00,86.6000000000000000,39.0000000000000000,115.6000000000000000
2026-04-29 05:25:00+00,71.8000000000000000,51.0000000000000000,108.6000000000000000
2026-04-29 05:30:00+00,72.8000000000000000,64.0000000000000000,139.4000000000000000
2026-04-29 05:35:00+00,72.6000000000000000,48.8000000000000000,134.6000000000000000
2026-04-29 05:40:00+00,69.4000000000000000,42.0000000000000000,187.2000000000000000
2026-04-29 05:45:00+00,76.0000000000000000,54.4000000000000000,130.6000000000000000
2026-04-29 05:50:00+00,85.0000000000000000,48.6000000000000000,131.0000000000000000
2026-04-29 05:55:00+00,65.4000000000000000,51.8000000000000000,143.6000000000000000
2026-04-29 06:00:00+00,94.6000000000000000,48.6000000000000000,138.2000000000000000
2026-04-29 06:05:00+00,84.8000000000000000,51.0000000000000000,138.6000000000000000
2026-04-29 06:10:00+00,82.8000000000000000,52.6000000000000000,186.2000000000000000
2026-04-29 06:15:00+00,77.2000000000000000,45.0000000000000000,163.2000000000000000
2026-04-29 06:20:00+00,85.6000000000000000,56.8000000000000000,200.6000000000000000
2026-04-29 06:25:00+00,83.6000000000000000,47.2000000000000000,173.2000000000000000
2026-04-29 06:30:00+00,90.4000000000000000,62.8000000000000000,161.8000000000000000
2026-04-29 06:35:00+00,71.8000000000000000,66.2000000000000000,135.2000000000000000
2026-04-29 06:40:00+00,79.6000000000000000,69.6000000000000000,130.8000000000000000
2026-04-29 06:45:00+00,101.4000000000000000,69.6000000000000000,168.2000000000000000
2026-04-29 06:50:00+00,86.8000000000000000,75.4000000000000000,157.6000000000000000
2026-04-29 06:55:00+00,98.4000000000000000,56.2000000000000000,159.8000000000000000
2026-04-29 07:00:00+00,80.6000000000000000,61.2000000000000000,149.2000000000000000
2026-04-29 07:05:00+00,76.4000000000000000,53.4000000000000000,176.8000000000000000
2026-04-29 07:10:00+00,84.0000000000000000,48.0000000000000000,197.2000000000000000
2026-04-29 07:15:00+00,87.6000000000000000,59.8000000000000000,158.0000000000000000
2026-04-29 07:20:00+00,75.6000000000000000,77.2000000000000000,176.0000000000000000
2026-04-29 07:25:00+00,54.6000000000000000,61.6000000000000000,145.2000000000000000
2026-04-29 07:30:00+00,43.6000000000000000,58.0000000000000000,173.6000000000000000
2026-04-29 07:35:00+00,49.6000000000000000,52.2000000000000000,152.4000000000000000
2026-04-29 07:40:00+00,63.4000000000000000,39.4000000000000000,173.4000000000000000
2026-04-29 07:45:00+00,63.4000000000000000,35.6000000000000000,207.6000000000000000
2026-04-29 07:50:00+00,65.0000000000000000,59.8000000000000000,191.4000000000000000
2026-04-29 07:55:00+00,73.0000000000000000,54.8000000000000000,168.8000000000000000
2026-04-29 08:00:00+00,79.2000000000000000,57.6000000000000000,194.8000000000000000
2026-04-29 08:05:00+00,80.8000000000000000,57.4000000000000000,188.2000000000000000
2026-04-29 08:10:00+00,81.4000000000000000,42.2000000000000000,137.6000000000000000
2026-04-29 08:15:00+00,87.4000000000000000,49.8000000000000000,157.8000000000000000
2026-04-29 08:20:00+00,85.2000000000000000,65.6000000000000000,148.6000000000000000
2026-04-29 08:25:00+00,76.2000000000000000,52.6000000000000000,230.4000000000000000
2026-04-29 08:30:00+00,57.8000000000000000,53.2000000000000000,216.8000000000000000
2026-04-29 08:35:00+00,52.2000000000000000,40.2000000000000000,206.2000000000000000
2026-04-29 08:40:00+00,51.8000000000000000,50.6000000000000000,185.6000000000000000
2026-04-29 08:45:00+00,57.6000000000000000,43.2000000000000000,189.6000000000000000
2026-04-29 08:50:00+00,66.0000000000000000,47.0000000000000000,172.2000000000000000
2026-04-29 08:55:00+00,46.2000000000000000,46.4000000000000000,169.8000000000000000
2026-04-29 09:00:00+00,69.2000000000000000,56.8000000000000000,249.8000000000000000
2026-04-29 09:05:00+00,84.6000000000000000,48.4000000000000000,165.0000000000000000
2026-04-29 09:10:00+00,87.2000000000000000,50.2000000000000000,192.6000000000000000
2026-04-29 09:15:00+00,74.4000000000000000,60.6000000000000000,155.6000000000000000
2026-04-29 09:20:00+00,63.2000000000000000,78.4000000000000000,200.2000000000000000
2026-04-29 09:25:00+00,64.0000000000000000,102.8000000000000000,212.2000000000000000
2026-04-29 09:30:00+00,67.4000000000000000,77.4000000000000000,210.4000000000000000
2026-04-29 09:35:00+00,68.2000000000000000,48.0000000000000000,168.8000000000000000
2026-04-29 09:40:00+00,74.8000000000000000,60.0000000000000000,165.6000000000000000
2026-04-29 09:45:00+00,59.0000000000000000,65.4000000000000000,174.8000000000000000
2026-04-29 09:50:00+00,52.6000000000000000,46.6000000000000000,220.8000000000000000
2026-04-29 09:55:00+00,55.4000000000000000,44.2000000000000000,221.0000000000000000
2026-04-29 10:00:00+00,66.4000000000000000,50.6000000000000000,182.8000000000000000
2026-04-29 10:05:00+00,80.8000000000000000,54.4000000000000000,160.4000000000000000
2026-04-29 10:10:00+00,77.0000000000000000,50.6000000000000000,140.8000000000000000
2026-04-29 10:15:00+00,74.6000000000000000,71.8000000000000000,249.0000000000000000
2026-04-29 10:20:00+00,75.2000000000000000,55.0000000000000000,217.6000000000000000
2026-04-29 10:25:00+00,59.4000000000000000,50.0000000000000000,181.4000000000000000
2026-04-29 10:30:00+00,66.4000000000000000,59.2000000000000000,167.0000000000000000
2026-04-29 10:35:00+00,83.6000000000000000,50.2000000000000000,202.0000000000000000
2026-04-29 10:40:00+00,76.6000000000000000,55.6000000000000000,192.4000000000000000
2026-04-29 10:45:00+00,86.0000000000000000,55.6000000000000000,197.6000000000000000
2026-04-29 10:50:00+00,64.4000000000000000,62.2000000000000000,178.4000000000000000
2026-04-29 10:55:00+00,61.6000000000000000,56.8000000000000000,102.2000000000000000
2026-04-29 11:00:00+00,0.40000000000000000000,0.00000000000000000000,0.00000000000000000000
