type_id,name,daily_upd,daily_creat,update_pct
62382,Compressed Lime Mykoserocin,   32.63,    9.13,  78.14
11543,Tungsten Carbide Armor Plate,   26.75,    7.50,  78.10
19087,Centum A-Type Medium Remote Capacitor Transmitter,   18.25,    5.13,  78.07
21478,50MN Digital Booster Microwarpdrive,   18.25,    5.13,  78.07
54777,GalvaSurge Condenser Pack L,   22.63,    6.38,  78.02
16666,Hyperflurite,   43.00,   12.13,  78.00
11536,Ladar Sensor Cluster,   16.38,    4.63,  77.98
60476,Radical Drone Damage Amplifier Mutaplasmid,   20.75,    5.88,  77.93
40661,Capital Infectious Scoped Energy Neutralizer,   30.88,    8.75,  77.92
93136,Imperial Defense Booster IV,   24.25,    6.88,  77.91
52226,Unstable Damage Control Mutaplasmid,   20.13,    5.75,  77.78
92033,Orbweaver SW-300-I,   39.63,   11.38,  77.70
28809,Mid-grade Virtue Beta,   50.88,   14.63,  77.67
40347,Dromi I,   27.75,    8.00,  77.62
54398,Mid-grade Hydra Alpha,   13.88,    4.00,  77.62
52309,Datacore - Triglavian Quantum Engineering,   27.25,    7.88,  77.58
47738,Unstable 5MN Microwarpdrive Mutaplasmid,   48.88,   14.13,  77.58
47754,Decayed 100MN Afterburner Mutaplasmid,   21.63,    6.25,  77.58
26298,Large Remote Repair Augmentor II,   20.75,    6.00,  77.57
19363,Centum B-Type EM Energized Membrane,   17.25,    5.00,  77.53
37482,Stork,   45.13,   13.13,  77.47
15480,Improved Exile Booster,   37.38,   10.88,  77.46
13941,Dark Blood Heat Sink,   55.38,   16.13,  77.45
13924,Dread Guristas Torpedo Launcher,   79.75,   23.25,  77.43
21074,Talocan Sketch Books,   42.88,   12.50,  77.43
18839,Centum C-Type Explosive Energized Membrane,   45.88,   13.38,  77.43
21023,Capital Shield Emitter,   22.25,    6.50,  77.39
11535,Magnetometric Sensor Cluster,   23.50,    6.88,  77.37
27916,Scorch Bomb,   24.75,    7.25,  77.34
11548,Nuclear Reactor Unit,   18.75,    5.50,  77.32
34595,Entosis Link II,   22.13,    6.50,  77.29
28332,Republic Fleet Depleted Uranium L,   34.88,   10.25,  77.29
47360,Standup Layered Armor Plating I,   16.13,    4.75,  77.25
92461,Skimmer TP-300-I,   50.88,   15.00,  77.23
58950,Large Industrial Core II,   34.75,   10.25,  77.22
34414,Small Malfunctioning Hull Section,   17.38,    5.13,  77.22
14148,Dark Blood Small Energy Nosferatu,   16.50,    4.88,  77.19
47934,Occult L,   91.25,   27.00,  77.17
92458,Presidential Skirmish Command Burst,   22.38,    6.63,  77.16
41330,Scorch XL,   13.50,    4.00,  77.14
40560,Ametat II,   18.13,    5.38,  77.13
27114,Eifyr and Co. 'Rogue' Warp Drive Speed WS-615,   30.75,    9.13,  77.12
35789,Astro-Inertial Compact Missile Guidance Computer,  147.00,   43.63,  77.11
41459,CONCORD Capital Shield Extender,   35.38,   10.50,  77.11
91568,Praxis GalNet StreamCast Unit SKIN,   12.63,    3.75,  77.10
57476,Magnetometric-FTL Interlink Communicator,   13.00,    3.88,  77.04
31570,Medium Hybrid Locus Coordinator II,   30.13,    9.00,  77.00
52225,Gravid Damage Control Mutaplasmid,   37.63,   11.25,  76.98
23053,Caldari Navy Iron Charge L,   35.50,   10.63,  76.96
22440,Panther,   35.50,   10.63,  76.96
45630,Proteus Core - Friction Extension Processor,   39.25,   11.75,  76.96
18813,Corelum B-Type Explosive Energized Membrane,   20.88,    6.25,  76.96
41482,Large Ancillary Remote Shield Booster,   44.25,   13.25,  76.96
58945,Large Industrial Core I,   24.63,    7.38,  76.95
17960,Prometium,   27.13,    8.13,  76.95
503,Torpedo Launcher I,   23.75,    7.13,  76.92
92952,Mystic XL,   16.25,    4.88,  76.92
16061,Caldari Navy Rapid Light Missile Launcher,   15.00,    4.50,  76.92
34126,Prototype Jump Drive Economizer,   26.63,    8.00,  76.90
62562,Compressed Crokite III-Grade,   15.75,    4.75,  76.83
42213,High-grade Asklepian Delta,   22.75,    6.88,  76.79
14108,Shadow Serpentis 10MN Afterburner,   33.38,   10.13,  76.72
27171,Zainou 'Beancounter' Industry BX-804,   12.75,    3.88,  76.69
92183,CONCORD-Carrier Rogue Analysis Beacon,   15.63,    4.75,  76.69
41303,Enduring Conductors,   21.75,    6.63,  76.65
31628,Medium Warhead Calefaction Catalyst II,   16.00,    4.88,  76.65
40565,Tyrfing II,   17.63,    5.38,  76.63
19109,Corpum B-Type Medium Energy Nosferatu,   13.50,    4.13,  76.60
18841,Corpum C-Type EM Energized Membrane,   15.13,    4.63,  76.58
19351,Gistum A-Type 50MN Microwarpdrive,   17.50,    5.38,  76.50
22468,Claymore,   27.25,    8.38,  76.49
54775,BlastShot Condenser Pack M,   15.38,    4.75,  76.40
27179,Zainou 'Beancounter' Research RR-605,   20.63,    6.38,  76.39
26442,Large Thermal Shield Reinforcer II,   53.38,   16.50,  76.39
31620,Small Warhead Calefaction Catalyst I,   34.75,   10.75,  76.37
19196,Gist B-Type X-Large Shield Booster,   12.50,    3.88,  76.34
15965,Republic Fleet Tracking Enhancer,   27.00,    8.38,  76.33
47922,Supratidal Entropic Disintegrator II,   27.00,    8.38,  76.33
53302,Meson Exotic Plasma XL,   16.50,    5.13,  76.30
11174,Keres,   27.75,    8.63,  76.29
19145,Gistum A-Type Medium Remote Shield Booster,   18.88,    5.88,  76.26
28798,Mid-grade Nomad Delta,   17.25,    5.38,  76.24
47755,Unstable 100MN Afterburner Mutaplasmid,   50.50,   15.75,  76.23
41492,Capital F-RX Compact Capacitor Booster,   42.88,   13.38,  76.22
31448,Small Energy Burst Aerator II,   24.00,    7.50,  76.19
20565,Improved 'Guise' Cloaking Device II,   16.00,    5.00,  76.19
26068,Large Hyperspatial Velocity Optimizer I,   14.38,    4.50,  76.16
14168,Dark Blood Heavy Energy Neutralizer,   62.25,   19.50,  76.15
31486,Medium Energy Locus Coordinator II,   17.50,    5.50,  76.09
27912,Concussion Bomb,   18.63,    5.88,  76.02
28850,Ark,   22.50,    7.13,  75.95
16661,Sulfuric Acid,   17.75,    5.63,  75.94
17317,Fermionic Condensates,   38.13,   12.13,  75.87
45602,Tengu Offensive - Magnetic Infusion Basin,   19.25,    6.13,  75.86
23137,Takmahl Quantum Sphere,   22.38,    7.13,  75.85
11387,Hyena,   14.13,    4.50,  75.84
3119,Eifyr and Co. 'Rogue' Warp Drive Speed WS-618,   17.63,    5.63,  75.81
57458,Meta-Operant Neurolink Enhancer,   12.88,    4.13,  75.74
56080,Home-5 'Pochven' Filament,   71.38,   22.88,  75.73
22949,'Love' Medium Remote Armor Repairer,   16.38,    5.25,  75.72
11190,Sentinel,   15.50,    5.00,  75.61
23132,Yan Jung Tachyon Stetoscope,   15.88,    5.13,  75.60
17200,Blood Copper Tag,   20.88,    6.75,  75.57
3140,Zainou 'Deadeye' Rapid Launch RL-1006,   13.50,    4.38,  75.52
33904,Capital Transverse Bulkhead II,   13.50,    4.38,  75.52
19264,Pith C-Type EM Shield Hardener,   18.13,    5.88,  75.52
20060,Amarr Control Tower Small,   18.50,    6.00,  75.51
30306,Methanofullerene,   44.50,   14.50,  75.42
28695,Azure Mykoserocin,   41.00,   13.38,  75.40
23154,Serpentis Basic Target Guider,   18.38,    6.00,  75.38
81144,Superionic Ice,   37.88,   12.38,  75.37
2801,Nova Javelin Torpedo,   32.13,   10.50,  75.37
26888,Mobile Large Warp Disruptor II,   39.75,   13.00,  75.36
23093,Imperial Navy Xray M,   19.88,    6.50,  75.36
79186,Mysterious GalNet Crate II,   28.25,    9.25,  75.33
47756,Gravid 100MN Afterburner Mutaplasmid,   35.88,   11.75,  75.33
13955,Domination Large Armor Repairer,   22.13,    7.25,  75.32
62560,Compressed Crokite,   15.63,    5.13,  75.30
13248,Zainou 'Deadeye' Missile Projection MP-703,   18.25,    6.00,  75.26
37481,Pontifex,   23.88,    7.88,  75.20
62392,Compressed Malachite Cytoserocin,   12.13,    4.00,  75.19
16658,Silicon Diborite,   12.50,    4.13,  75.19
15813,Republic Fleet Nanofiber Structure,   12.88,    4.25,  75.18
60313,Gas Cloud Harvester I,   55.50,   18.50,  75.00
49774,Perun Heavy Mutadaptive Remote Armor Repairer,   29.25,    9.75,  75.00
574,425mm Railgun I,   18.00,    6.00,  75.00
18680,Coreli C-Type 1MN Afterburner,   16.88,    5.63,  75.00
72907,Magnate Navy Issue,   19.38,    6.50,  74.88
11196,Claw,   33.88,   11.38,  74.86
14206,Shadow Serpentis Large Plasma Smartbomb,   47.63,   16.00,  74.85
14100,Domination Tracking Enhancer,   36.38,   12.25,  74.81
47927,Mystic S,   68.88,   23.25,  74.76
92039,Inshore EC-300-I,   43.25,   14.63,  74.73
23868,'Warhammer' Large EMP Smartbomb,   15.50,    5.25,  74.70
22430,Sin,   26.13,    8.88,  74.64
88147,Triplot Scan Acquisition Array,   27.88,    9.50,  74.58
57470,U-C Trigger Neurolink Conduit,   31.13,   10.63,  74.55
45596,Loki Defensive - Augmented Durability,   45.00,   15.38,  74.53
12608,Hail S,   34.75,   11.88,  74.53
78622,Gravid Vorton Tuning System Mutaplasmid,   14.63,    5.00,  74.52
47140,Standup Einherji I,   14.63,    5.00,  74.52
16321,Upgraded Explosive Coating I,   13.50,    4.63,  74.48
30187,Intact Thruster Sections,   12.75,    4.38,  74.45
90608,Event Horizon Black Matte - Unlimited,   12.38,    4.25,  74.44
20507,High-grade Amulet Gamma,   21.38,    7.38,  74.35
49713,Zarmazd,   28.25,    9.75,  74.34
20747,Arch Angel Phased Plasma XL,   13.38,    4.63,  74.31
36910,Antipharmakon Iokira,   13.38,    4.63,  74.31
28810,Mid-grade Virtue Delta,   60.88,   21.13,  74.24
78366,Alligator,   31.25,   10.88,  74.18
4393,Drone Damage Amplifier I,   44.88,   15.63,  74.17
40349,25000mm Crystalline Carbonide Restrained Plates,   27.63,    9.63,  74.16
17499,Caldari Navy EM Shield Hardener,   15.75,    5.50,  74.12
41038,Republic Fleet Stasis Webifier,   22.88,    8.00,  74.09
9495,1400mm Gallium Cannon,   25.00,    8.75,  74.07
4399,Medium Processor Overclocking Unit II,   17.13,    6.00,  74.05
11547,Fusion Reactor Unit,   16.38,    5.75,  74.01
93124,Imperial Damage Booster IV,   15.63,    5.50,  73.96
45609,Loki Offensive - Support Processor,   24.13,    8.50,  73.95
17709,Omen Navy Issue,   68.75,   24.25,  73.92
40567,Mantis II,   19.13,    6.75,  73.91
23805,'Thurifer' Large Cap Battery,   14.88,    5.25,  73.91
16305,Upgraded Multispectrum Coating I,   12.75,    4.50,  73.91
92034,Huntsman SW-600-I,   35.75,   12.63,  73.90
47737,Decayed 5MN Microwarpdrive Mutaplasmid,   33.63,   11.88,  73.90
25273,Golden Cytoserocin,   18.75,    6.63,  73.89
15949,Federation Navy Small Plasma Smartbomb,   16.25,    5.75,  73.86
92465,Luna SD-600-I,   29.25,   10.38,  73.82
28298,'Integrated' Vespa,   12.63,    4.50,  73.72
2977,280mm Howitzer Artillery II,   30.50,   10.88,  73.72
11544,Titanium Diborite Armor Plate,   28.63,   10.25,  73.63
45625,Tengu Core - Electronic Efficiency Gate,   17.75,    6.38,  73.58
14116,Shadow Serpentis 500MN Microwarpdrive,   50.38,   18.13,  73.54
15753,Republic Fleet 10MN Afterburner,   29.75,   10.75,  73.46
9899,Ocular Filter - Basic,   37.00,   13.38,  73.45
48386,Women's Triglavian Survival Suit (Encounter),   16.25,    5.88,  73.45
45587,Legion Defensive - Augmented Plating,   28.00,   10.13,  73.44
13873,Dread Guristas 250mm Railgun,   14.50,    5.25,  73.42
92451,Tenzin’s Modified Guidance Disruptor,   17.25,    6.25,  73.40
81920,Integrated Moon Drill Armature,   12.75,    4.63,  73.38
25948,Large Capacitor Control Circuit I,   42.00,   15.25,  73.36
15893,Republic Fleet Warp Scrambler,   23.38,    8.50,  73.33
11549,Antimatter Reactor Unit,   17.88,    6.50,  73.33
92541,Capital Disintegrator Specialization,   84.50,   30.75,  73.32
23174,Takmahl Fractal Sheet,   13.38,    4.88,  73.29
18766,Centii A-Type Thermal Coating,   39.38,   14.38,  73.26
41238,10000MN Monopropellant Enduring Afterburner,   14.38,    5.25,  73.25
13832,True Sansha Mega Pulse Laser,   13.00,    4.75,  73.24
18768,Coreli C-Type Multispectrum Coating,   16.75,    6.13,  73.22
52313,Trinary State Processor,   41.00,   15.00,  73.21
43681,'Excavator' Ice Harvesting Drone,   12.63,    4.63,  73.19
54401,Mid-grade Hydra Delta,   15.00,    5.50,  73.17
12733,Prorator,   16.00,    5.88,  73.14
42200,Low-grade Asklepian Delta,   14.25,    5.25,  73.08
16683,Ferrogel,   58.88,   21.75,  73.02
21484,'Full Duplex' Ballistic Control System,   20.63,    7.63,  73.01
54392,High-grade Hydra Alpha,   12.50,    4.63,  72.99
33513,Leopard,   13.50,    5.00,  72.97
18857,Corpum B-Type Explosive Energized Membrane,   22.25,    8.25,  72.95
94008,Republic Fleet Bastion Module,   16.50,    6.13,  72.93
91570,Pioneer GalNet StreamCast Unit SKIN,   19.50,    7.25,  72.90
28844,Rhea,   12.75,    4.75,  72.86
35770,Missile Guidance Enhancer I,   13.75,    5.13,  72.85
92463,Meganeura TP-900-I,   16.75,    6.25,  72.83
42528,Mining Foreman Burst I,   16.38,    6.13,  72.78
5693,Small Inefficient Hull Repair Unit,   16.38,    6.13,  72.78
41268,Compact Conductors,   18.38,    6.88,  72.77
11557,Linear Shield Emitter,   20.38,    7.63,  72.77
11178,Raptor,   25.38,    9.50,  72.76
23119,Imperial Navy Radio L,   35.00,   13.13,  72.73
41504,Capital Ancillary Shield Booster,   14.00,    5.25,  72.73
22993,Federation Navy Antimatter Charge L,   12.00,    4.50,  72.73
36912,Antipharmakon Aeolis,   12.00,    4.50,  72.73
57461,Cogni-Emotive Neurolink Enhancer,   27.63,   10.38,  72.70
86261,Breacher Pod Clone Efficacity,   18.63,    7.00,  72.68
31364,Small Ancillary Current Router II,   71.13,   26.75,  72.67
90475,Integrated Sensor Array,   27.25,   10.25,  72.67
24525,Inferno Javelin Torpedo,   12.63,    4.75,  72.66
52312,Zero-Point Field Manipulator,   78.50,   29.63,  72.60
42836,Electronic Superiority Charge,   12.88,    4.88,  72.54
15939,Republic Fleet Large Proton Smartbomb,   20.75,    7.88,  72.49
14172,Dark Blood Heavy Capacitor Booster,   44.38,   16.88,  72.45
13922,Dread Guristas Heavy Missile Launcher,   13.13,    5.00,  72.41
37298,Dual Giga Pulse Laser II,   46.25,   17.63,  72.41
27920,Electron Bomb,   13.75,    5.25,  72.37
18941,Corpus X-Type Kinetic Armor Hardener,   30.75,   11.75,  72.35
37300,Triple Neutron Blaster Cannon II,   15.38,    5.88,  72.35
47751,Unstable 10MN Afterburner Mutaplasmid,   33.63,   12.88,  72.31
41506,Capital Clarity Ward Enduring Shield Booster,   15.00,    5.75,  72.29
47887,Tetryon Exotic Plasma L,   28.00,   10.75,  72.26
75282,Compressed Ytirium IV-Grade,   15.63,    6.00,  72.25
47819,Gravid Large Armor Plate Mutaplasmid,   15.63,    6.00,  72.25
18845,Corpum C-Type Thermal Energized Membrane,   37.75,   14.50,  72.25
85400,X-Large Mutaplasmid Residue,   16.25,    6.25,  72.22
19143,Gistum B-Type Medium Remote Shield Booster,   31.75,   12.25,  72.16
11550,Graviton Reactor Unit,   15.88,    6.13,  72.16
12533,Blood Silver Tag,   19.75,    7.63,  72.15
34412,Small Intact Hull Section,   16.75,    6.50,  72.04
15693,Imperial Navy Multispectrum Coating,   21.25,    8.25,  72.03
33336,Thulium Hafnite,   17.38,    6.75,  72.02
42832,Armor Energizing Charge,   21.88,    8.50,  72.02
33561,Mid-grade Ascendancy Epsilon,   13.50,    5.25,  72.00
12263,Heavy Energy Nosferatu II,   16.38,    6.38,  71.98
20506,High-grade Halo Gamma,   11.88,    4.63,  71.97
27349,Guristas Inferno Torpedo,   24.38,    9.50,  71.96
11202,Ares,   17.63,    6.88,  71.94
37546,Guidance Disruptor II,   20.50,    8.00,  71.93
85558,Glorified Unstable Stasis Webifier Mutaplasmid,   15.00,    5.88,  71.86
52250,Nergal,   51.63,   20.25,  71.83
28800,Mid-grade Nomad Gamma,   24.50,    9.63,  71.79
21889,Information Command Mindlink,   17.50,    6.88,  71.79
21569,Sleeper Profound Research Notes,   37.13,   14.63,  71.74
13953,Dread Guristas X-Large Shield Booster,   54.50,   21.50,  71.71
62587,Compressed Mercoxit II-Grade,   13.88,    5.50,  71.61
14158,True Sansha Medium Energy Nosferatu,   14.50,    5.75,  71.60
81047,Torrent,   32.38,   12.88,  71.55
28334,Republic Fleet Depleted Uranium M,   34.88,   13.88,  71.54
33850,Federation Navy Drone Navigation Computer,   12.25,    4.88,  71.53
11198,Stiletto,   44.88,   17.88,  71.51
31904,Imperial Navy 200mm Steel Plates,   17.50,    7.00,  71.43
2993,Dual Light Beam Laser II,   15.63,    6.25,  71.43
31894,Republic Fleet Bouncer,   26.50,   10.63,  71.38
7127,Mega Modulated Energy Beam I,   20.25,    8.13,  71.37
14041,Domination EM Shield Amplifier,   31.75,   12.75,  71.35
11691,Thermonuclear Trigger Unit,   14.63,    5.88,  71.34
11451,Nuclear Physics,   37.88,   15.25,  71.29
12565,Conflagration S,   99.25,   40.00,  71.27
89648,Venture Consortium Issue,   13.25,    5.38,  71.14
31414,Medium Semiconductor Memory Cell II,   12.00,    4.88,  71.11
5867,Passive Targeting Array I,   12.00,    4.88,  71.11
85846,Festive Iron Metallic - Limited,   15.38,    6.25,  71.10
22442,Eos,   14.75,    6.00,  71.08
10228,Zainou 'Gnome' Shield Management SM-703,   24.25,    9.88,  71.06
83465,Capital Micro Jump Drive,   13.50,    5.50,  71.05
14220,Shadow Serpentis Medium Plasma Smartbomb,   37.38,   15.25,  71.02
26388,Large Energy Locus Coordinator II,   11.63,    4.75,  70.99
42205,Mid-grade Asklepian Beta,   32.38,   13.25,  70.96
12544,Guristas Gold Tag,   17.38,    7.13,  70.92
42839,Interdiction Maneuvers Charge,   23.75,    9.75,  70.90
20741,Arch Angel EMP XL,   22.50,    9.25,  70.87
28699,Malachite Mykoserocin,   41.00,   16.88,  70.84
47826,Unstable Medium Energy Neutralizer Mutaplasmid,   19.13,    7.88,  70.83
90813,Kitsune Shattered Paradigm SKIN,   12.75,    5.25,  70.83
28381,Dread Guristas Heavy Assault Missile Launcher,   22.75,    9.38,  70.82
33155,Harbinger Navy Issue,   15.75,    6.50,  70.79
23128,Yan Jung Crystal Cylinder,   35.13,   14.50,  70.78
22124,Mid-grade Amulet Omega,   20.25,    8.38,  70.74
15610,Imperial Navy Sergeant Insignia I,   14.50,    6.00,  70.73
33337,Promethium Mercurite,   16.25,    6.75,  70.65
28215,Bouncer II,   40.50,   16.88,  70.59
86263,Breacher Pod Projection,   13.50,    5.63,  70.59
47772,Gravid Medium Armor Repairer Mutaplasmid,   15.88,    6.63,  70.56
22448,Absolution,   14.38,    6.00,  70.55
17219,Serpentis Electrum Tag,   16.75,    7.00,  70.53
16665,Hexite,   13.75,    5.75,  70.51
24700,Myrmidon,   21.50,    9.00,  70.49
19019,Corpum B-Type Medium Armor Repairer,   14.63,    6.13,  70.48
45618,Proteus Propulsion - Localized Injectors,   18.50,    7.75,  70.48
53299,Zirnitra Blueprint Data Vault,   13.13,    5.50,  70.47
34593,Entosis Link I,   29.50,   12.38,  70.45
16668,Dysporite,   18.75,    7.88,  70.42
14174,True Sansha Heavy Capacitor Booster,   29.13,   12.25,  70.39
20125,Curse,   39.13,   16.50,  70.34
11377,Nemesis,   79.00,   33.38,  70.30
31908,Imperial Navy 400mm Steel Plates,   15.38,    6.50,  70.29
91174,Perseverance,   15.38,    6.50,  70.29
21720,Sleeper Thermal Regulator,   31.63,   13.38,  70.28
52997,Precursor Dreadnought,   23.63,   10.00,  70.26
35894,Standup Cloning Center I,   17.13,    7.25,  70.26
15461,Improved Frentix Booster,   11.50,    4.88,  70.23
28205,Medium Armor Maintenance Bot II,   15.63,    6.63,  70.22
12765,Tremor L,   12.38,    5.25,  70.21
45534,Monitor,   12.38,    5.25,  70.21
90491,Unstable Strip Miner Mutaplasmid,   95.38,   40.50,  70.19
9327,800mm Heavy 'Scout' Repeating Cannon I,   14.13,    6.00,  70.19
22546,Skiff,   27.63,   11.75,  70.16
47775,Unstable Large Armor Repairer Mutaplasmid,   21.13,    9.00,  70.12
47776,Gravid Large Armor Repairer Mutaplasmid,   12.88,    5.50,  70.07
4346,Gistum A-Type Multispectrum Shield Hardener,   21.63,    9.25,  70.04
22109,Mid-grade Crystal Delta,   23.63,   10.13,  70.00
14104,Shadow Serpentis 100MN Afterburner,   33.75,   14.50,  69.95
21011,Capital Turret Hardpoint,   11.63,    5.00,  69.92
33892,Small Transverse Bulkhead II,   37.75,   16.25,  69.91
3989,Large Plasma Smartbomb II,   13.63,    5.88,  69.87
34276,Polarized Mega Pulse Laser,   30.63,   13.25,  69.80
630,Bellicose,   21.63,    9.38,  69.76
11194,Kitsune,   20.75,    9.00,  69.75
20629,Medium 'Canyon' Shield Extender,   13.25,    5.75,  69.74
17769,Fluxed Condensates,   13.25,    5.75,  69.74
19139,Pithi A-Type Small Remote Shield Booster,   24.75,   10.75,  69.72
15761,Federation Navy 1MN Afterburner,   15.25,    6.63,  69.71
19281,Gist X-Type EM Shield Hardener,   55.75,   24.25,  69.69
90471,Unstable Modulated Deep Core Miner Mutaplasmid,   16.38,    7.13,  69.68
14250,Shadow Serpentis Warp Disruptor,   46.50,   20.25,  69.66
5361,Deluge Enduring Burst Jammer,   17.50,    7.63,  69.65
21029,Capital Drone Bay,   14.63,    6.38,  69.64
1987,Signal Amplifier II,   65.38,   28.50,  69.64
21009,Capital Propulsion Engine,   17.75,    7.75,  69.61
3895,Security Connections,   12.88,    5.63,  69.59
47362,Standup Layered Armor Plating II,   16.88,    7.38,  69.59
14236,Shadow Serpentis Sensor Booster,   53.13,   23.38,  69.44
1973,Sensor Booster I,   18.75,    8.25,  69.44
92514,Ultratidal Entropic Disintegrator II,   24.13,   10.63,  69.42
24395,Drone Navigation Computer I,   31.38,   13.88,  69.34
41196,Sentient Signal Amplifier,   35.25,   15.63,  69.29
43896,Medium Command Processor I,   16.63,    7.38,  69.27
41217,Thukker Medium Cap Battery,   45.63,   20.25,  69.26
4395,Medium Processor Overclocking Unit I,   77.13,   34.25,  69.25
18843,Centum C-Type EM Energized Membrane,   18.00,    8.00,  69.23
52240,Zorya's Supratidal Entropic Disintegrator,   13.50,    6.00,  69.23
27333,Caldari Navy Scourge Rocket,   59.88,   26.63,  69.22
42209,Mid-grade Asklepian Omega,   20.50,    9.13,  69.20
27190,Poteque 'Prospector' Astrometric Pinpointing AP-610,   11.50,    5.13,  69.17
57488,Neurolink Protection Cell,   37.00,   16.50,  69.16
14136,True Sansha Power Diagnostic System,   42.25,   18.88,  69.12
193,EMP M,   21.25,    9.50,  69.11
2921,650mm Artillery Cannon II,   14.25,    6.38,  69.09
92456,Presidential Mining Foreman Burst,   21.50,    9.63,  69.08
26892,Mobile Small Warp Disruptor II,   12.00,    5.38,  69.06
26302,Large Trimark Armor Pump II,   59.63,   26.75,  69.03
40350,25000mm Rolled Tungsten Compact Plates,   19.50,    8.75,  69.03
31748,Medium Kinetic Shield Reinforcer II,   11.13,    5.00,  68.99
57475,Gravimetric-FTL Interlink Communicator,   18.63,    8.38,  68.98
31372,Medium Capacitor Control Circuit I,   40.00,   18.00,  68.97
19205,Pith A-Type Large Shield Booster,   12.50,    5.63,  68.97
18847,Centum C-Type Thermal Energized Membrane,   18.88,    8.50,  68.95
3154,Ion Blaster Cannon II,   11.63,    5.25,  68.89
57456,Pressurized Oxidizers,   22.13,   10.00,  68.87
7171,Tachyon Modulated Energy Beam I,   15.75,    7.13,  68.85
4409,Signature Radius Suppressor I,   18.50,    8.38,  68.84
62557,Compressed Dark Ochre II-Grade,   16.00,    7.25,  68.82
62558,Compressed Dark Ochre III-Grade,   11.25,    5.13,  68.70
14144,Dark Blood Capacitor Power Relay,   30.13,   13.75,  68.66
7001,Dual Heavy Afocal Pulse Laser I,   11.50,    5.25,  68.66
49712,Rodiva,   19.13,    8.75,  68.61
625,Augoror,   26.50,   12.13,  68.61
20189,Fenrir,   15.00,    6.88,  68.57
45632,Loki Core - Augmented Nuclear Reactor,   33.75,   15.50,  68.53
31282,Medium Ionic Field Projector II,   16.88,    7.75,  68.53
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610,   15.50,    7.13,  68.51
31185,Medium Polycarbon Engine Housing II,   15.50,    7.13,  68.51
33842,Federation Navy Drone Damage Amplifier,   40.50,   18.63,  68.50
13939,Domination Gyrostabilizer,   42.88,   19.75,  68.46
54395,High-grade Hydra Delta,   12.75,    5.88,  68.46
40361,Gram I,   21.13,    9.75,  68.42
16537,Vigor Compact Micro Auxiliary Power Core,   85.13,   39.38,  68.37
23109,Imperial Navy Xray L,   13.75,    6.38,  68.32
11186,Malediction,   50.38,   23.38,  68.31
10880,Large C5-L Compact Shield Booster,   26.63,   12.38,  68.27
35790,Missile Guidance Computer II,  132.88,   61.88,  68.23
18608,Mercoxit Asteroid Mining Crystal Type A II,   11.00,    5.13,  68.22
24535,Mjolnir Fury Cruise Missile,   45.88,   21.38,  68.22
21935,Republic Fleet Titanium Sabot L,   12.88,    6.00,  68.21
19283,Gist X-Type Thermal Shield Hardener,   38.00,   17.75,  68.16
90482,Unstable Deep Core Mining Laser Mutaplasmid,   11.50,    5.38,  68.15
19173,Gistii A-Type Small Shield Booster,   21.63,   10.13,  68.11
92464,Stigmella SD-300-I,   31.50,   14.75,  68.11
18945,Corpus X-Type Thermal Armor Hardener,   30.63,   14.38,  68.06
33476,Mobile Cynosural Inhibitor,   12.50,    5.88,  68.03
15477,Improved Drop Booster,   17.00,    8.00,  68.00
13978,True Sansha Kinetic Armor Hardener,   53.38,   25.13,  67.99
23055,Templar I,   26.25,   12.38,  67.96
75278,Compressed Mordunium IV-Grade,   22.00,   10.38,  67.95
58971,Enduring Interdiction Nullifier,   17.75,    8.38,  67.94
1999,Tracking Enhancer II,   85.25,   40.38,  67.86
34328,Bowhead,   14.25,    6.75,  67.86
9942,Neural Boost - Basic,   28.75,   13.63,  67.85
90591,Gravid Gas Cloud Harvester Mutaplasmid,   12.13,    5.75,  67.83
31616,Medium Rocket Fuel Cache Partition II,   17.63,    8.38,  67.79
30254,Electromechanical Hull Sheeting,   27.88,   13.25,  67.78
57319,Mobile Cynosural Beacon,   26.25,   12.50,  67.74
13252,Zainou 'Gnome' Weapon Upgrades WU-1003,   13.38,    6.38,  67.72
57472,S-R Trigger Neurolink Conduit,   18.88,    9.00,  67.71
31924,Republic Fleet Small Shield Extender,   22.50,   10.75,  67.67
12102,Large Remote Capacitor Transmitter II,   12.25,    5.88,  67.59
32309,Scorpion Navy Issue,   12.25,    5.88,  67.59
19349,Gistii A-Type 5MN Microwarpdrive,   21.63,   10.38,  67.58
28209,Warden II,   35.88,   17.25,  67.53
33197,Scan Acquisition Array II,   38.13,   18.38,  67.48
48387,Men's Triglavian Survival Suit (Encounter),   14.75,    7.13,  67.43
31041,Medium Thermal Armor Reinforcer II,   14.75,    7.13,  67.43
19301,Gist X-Type Shield Boost Amplifier,   45.25,   21.88,  67.41
18676,Gist X-Type 100MN Afterburner,   61.13,   29.63,  67.36
28796,Mid-grade Nomad Alpha,   16.50,    8.00,  67.35
32262,Black Eagle Drone Link Augmentor,   12.38,    6.00,  67.35
45604,Proteus Offensive - Hybrid Encoding Platform,   16.75,    8.13,  67.34
54731,Skybreaker,   21.13,   10.25,  67.33
7083,Mega Modal Pulse Laser I,   14.13,    6.88,  67.26
18861,Corpum B-Type Thermal Energized Membrane,   15.38,    7.50,  67.21
34282,Polarized Neutron Blaster Cannon,   42.50,   20.75,  67.19
